run_name,epoch,epoch_seconds,elapsed_seconds,elapsed_time,train_total,train_reconstruction,train_kl,train_value,val_total,val_reconstruction,val_kl,val_value
end08_20k_404020_lvsvae_v1,1,1.1936968999216333,1.193705499987118,00:00:01,0.17225358751416206,0.09098168149590492,0.7645364348143339,0.08050736955553293,0.13460166621208192,0.08629203230142593,0.9489038572311401,0.04736073085665703
end08_20k_404020_lvsvae_v1,2,1.081370300031267,2.2844225000590086,00:00:02,0.12825427094101907,0.08273416686058044,1.153681539773941,0.04436642227321863,0.1183398265838623,0.07803241735696792,1.661916934967041,0.03864549320936203
end08_20k_404020_lvsvae_v1,3,1.0826397000346333,3.369948000065051,00:00:03,0.11555771589279175,0.07458738100528717,1.7808953924179076,0.03918943924456835,0.10887219542264938,0.07115120422840118,1.9677738695144653,0.03575321708619594
end08_20k_404020_lvsvae_v1,4,1.057083300082013,4.431456100079231,00:00:04,0.10377271938323974,0.06494882856309414,2.3684141697883607,0.03645547644048929,0.09727355432510376,0.06013661509752274,2.646892469406128,0.03449004653096199
end08_20k_404020_lvsvae_v1,5,1.1378862999845296,5.573880600044504,00:00:06,0.09444913962483406,0.05641168396174907,2.652787208557129,0.03538466851040721,0.09018178743124008,0.05308088481426239,2.745206329345703,0.03435569588840008
end08_20k_404020_lvsvae_v1,6,1.0771931000053883,6.6553195000160486,00:00:07,0.08867428082227707,0.05099820099771023,2.799549350738525,0.03487653000280261,0.0851937882900238,0.049080755442380906,2.8925069637298586,0.03322052600979805
end08_20k_404020_lvsvae_v1,7,1.074855399900116,7.732904699980281,00:00:08,0.08321655283868312,0.046522677287459374,2.9608943300247192,0.03373298114538193,0.07965721529722214,0.04440262266993523,2.995590320587158,0.032259002447128295
end08_20k_404020_lvsvae_v1,8,1.0521817000117153,8.787958499975502,00:00:09,0.07848999021947384,0.04256835104525089,3.0204073190689087,0.032901231423020365,0.07576548743247986,0.04137964370846749,3.028003505706787,0.03135784025490284
end08_20k_404020_lvsvae_v1,9,1.0223605000646785,9.813212900073268,00:00:10,0.07566251893341541,0.040293893188238145,3.0478100576400755,0.03232081541419029,0.07506492120027543,0.03961785998940468,3.0579696235656737,0.032389091864228246
end08_20k_404020_lvsvae_v1,10,1.3276628000894561,11.14435209997464,00:00:11,0.07246012805402278,0.037930359557271004,3.0441066064834597,0.03148566154949367,0.07178605365753174,0.0373770090341568,3.031610055923462,0.03137743492424488
end08_20k_404020_lvsvae_v1,11,1.2370947999879718,12.387253700057045,00:00:12,0.07082894624769688,0.036223190441727636,3.052072962760925,0.031553682763129476,0.06967728823423386,0.03593114170432091,3.034756435394287,0.03071139009296894
end08_20k_404020_lvsvae_v1,12,1.3257620999356732,13.717862699995749,00:00:14,0.06899552500247955,0.035118739694356915,3.0710181522369386,0.030805766746401786,0.0689931982755661,0.035391541659832,3.065964496612549,0.03053569167852402
end08_20k_404020_lvsvae_v1,13,1.3004704000195488,15.022969600046054,00:00:15,0.06782458408176899,0.03433235134929419,3.0756390428543092,0.030416593600064518,0.06877910822629929,0.03466735827922821,3.0387482414245603,0.031073002099990844
end08_20k_404020_lvsvae_v1,14,1.389980399981141,16.4169045999879,00:00:16,0.0662085070759058,0.033724486298859116,3.0525344104766847,0.029431486122310162,0.06709483861923218,0.033988509744405745,3.0288539657592772,0.03007747432589531
end08_20k_404020_lvsvae_v1,15,1.2293146000010893,17.65002810000442,00:00:18,0.06539702215790749,0.033226546421647074,3.0213053913116457,0.029149170380085708,0.0668029750585556,0.03355817443132401,3.040077838897705,0.030204722717404365
end08_20k_404020_lvsvae_v1,16,1.387117699952796,19.040013400022872,00:00:19,0.06431978031992912,0.03271906324476004,3.0241241130828858,0.02857659284025431,0.06630196976661683,0.03329556673765183,3.0583897972106935,0.029948012545704842
end08_20k_404020_lvsvae_v1,17,1.393809099914506,20.43665669998154,00:00:20,0.06383996060490608,0.03236369797587395,3.014572378158569,0.028461689867079257,0.06698630887269974,0.033162482917308805,3.000617374420166,0.030823208391666412
end08_20k_404020_lvsvae_v1,18,1.0501257000723854,21.48703140008729,00:00:21,0.06321115452051163,0.032032633565366266,3.0255523862838745,0.02815296858176589,0.06506429558992385,0.03237227874994278,3.061795406341553,0.02963022169470787
end08_20k_404020_lvsvae_v1,19,1.2397224999731407,22.730603300035,00:00:23,0.06208608888089657,0.03159717594832182,3.021843891143799,0.027467068940401077,0.06454923892021179,0.0318317973613739,3.099022382736206,0.02961841893196106
end08_20k_404020_lvsvae_v1,20,1.222381699946709,23.957547900034115,00:00:24,0.061468209698796274,0.031302581824362276,3.0230475873947142,0.027142580397427084,0.06344324952363968,0.03155901578068733,3.050295799255371,0.02883393780887127
end08_20k_404020_lvsvae_v1,21,1.1199708000058308,25.083960900083184,00:00:25,0.06073649145662784,0.030982838183641434,3.023156638145447,0.02673049642518163,0.06376216262578964,0.031213739186525345,3.0864435024261474,0.029461979866027832
end08_20k_404020_lvsvae_v1,22,1.0970557999098673,26.181276999996044,00:00:26,0.06043491266667843,0.03074955965578556,3.026555365562439,0.026658797331154345,0.06438614106178284,0.031231843292713165,3.03592614364624,0.03011837165057659
end08_20k_404020_lvsvae_v1,23,1.1231475999811664,27.304671499994583,00:00:27,0.06118326616287231,0.030652803748846054,3.015235785484314,0.02751522646471858,0.06457742697000504,0.030828147292137145,3.084934322357178,0.030664344727993013
end08_20k_404020_lvsvae_v1,24,0.8389565999386832,28.14386850001756,00:00:28,0.05942948940396309,0.03024785176664591,3.030314299583435,0.02615132318623364,0.06313629800081252,0.03082399046421051,3.02452872467041,0.029287778601050377
end08_20k_404020_lvsvae_v1,25,1.2809813000494614,29.42919160006568,00:00:29,0.058663166984915735,0.029927836760878564,3.0328877630233766,0.025702442554757,0.06226121830940247,0.03059806564450264,3.0025248355865477,0.02866062779724598
end08_20k_404020_lvsvae_v1,26,1.154005500022322,30.58612540003378,00:00:31,0.05794028148055077,0.029706605054438114,3.027233319282532,0.025206442780792714,0.061055682599544525,0.0301889588534832,3.0554719390869143,0.027811252117156984
