run_name,epoch,train_total,train_reconstruction,train_kl,train_value,val_total,val_reconstruction,val_kl,val_value
TestV1,51,0.11111258298158645,0.02430844809859991,3.010786949157715,0.08379334804415703,0.1330412493944168,0.025296537190675737,2.964721956253052,0.10477998971939087
TestV1,52,0.11025720766186714,0.02427321545779705,3.0073688192367554,0.0829766234010458,0.136891983628273,0.025020836964249612,3.0694136028289796,0.10880173206329345
TestV1,53,0.110630440980196,0.024183803498744966,3.008164497375488,0.08343847255408764,0.1342843053340912,0.025156789392232894,2.958276700973511,0.10616923916339874
TestV1,54,0.1098335493505001,0.024101053170859813,3.018435838699341,0.08271406023204327,0.13402923357486723,0.024827929481863974,2.974113552093506,0.10622719132900238
TestV1,55,0.11021818570792676,0.024084621183574198,3.0076075048446653,0.08312595665454864,0.13427171349525452,0.024777778536081315,3.0004819736480712,0.10649345290660858
TestV1,56,0.10960213184356689,0.0240005107447505,2.9997014198303225,0.08260191965103149,0.13726113498210907,0.02490641614794731,3.035918769836426,0.10931880098581315
TestV1,57,0.10794701153039932,0.02386720421910286,3.022975951194763,0.08105683125555516,0.132501180768013,0.02481243062019348,3.02113969039917,0.10466761028766632
TestV1,58,0.10884374129772187,0.023839947022497653,3.0135078802108763,0.08199028614163399,0.13573857474327086,0.024790857389569283,3.026054864883423,0.10792166244983672
TestV1,59,0.10821133252978325,0.023751117423176767,3.015513645172119,0.08144470100104809,0.1341834967136383,0.024677985817193986,2.964463861465454,0.10654104673862458
TestV1,60,0.10906391713023186,0.02377131398022175,3.0045727863311766,0.08228803037106991,0.13297211921215057,0.024600094184279442,2.992768898010254,0.10537925571203231
TestV1,61,0.10789781787991523,0.02371825923025608,3.0191018381118773,0.08116045650839805,0.1338269727230072,0.024660157293081283,3.028999536514282,0.10613781535625458
TestV1,62,0.10760710319876671,0.02366882047057152,3.0198631887435914,0.08091841949522495,0.13232893359661102,0.02482016435265541,3.0085837173461916,0.10450018554925919
TestV1,63,0.10682674810290337,0.023573424719274046,3.020755578994751,0.0802325679808855,0.13339905273914338,0.024389281585812567,2.978854597091675,0.1060309162735939
TestV1,64,0.10635398507118225,0.023523990511894226,3.011683380126953,0.07981831097602844,0.13418406629562377,0.02496460935473442,2.996191915512085,0.10622326481342316
TestV1,65,0.1062067285478115,0.023496168203651906,3.0310057649612427,0.07967955470085145,0.13246482241153718,0.024503677025437355,2.993984842300415,0.1049671597480774
TestV1,66,0.10610523971915245,0.023410519525408745,3.03241614151001,0.0796623036712408,0.13192161941528321,0.02433382986485958,3.043775077819824,0.10454401409626007
TestV1,67,0.10622253090143204,0.023396014973521232,3.0288043794631956,0.07979771143198014,0.13666735553741455,0.024381637796759604,3.044374559402466,0.10924134343862534
TestV1,68,0.10513950517773628,0.023311049804091453,3.0378257265090944,0.07879062949120999,0.13401497530937195,0.024433825731277465,3.0213306045532224,0.10655981838703156
TestV1,69,0.10532805669307709,0.023294181637465952,3.0349070520401003,0.07899896782636642,0.13992980110645295,0.02444610333442688,3.0741574230194093,0.11240953987836838
TestV1,70,0.10505159097909927,0.02325278192013502,3.0390277194976805,0.07875978124141693,0.1360219269990921,0.02449870003759861,2.9568658771514893,0.10856636023521424
TestV1,71,0.10471381884813309,0.023214869283139705,3.0282290773391725,0.07847072038054466,0.13349639856815337,0.02428923711180687,3.001347400665283,0.10620581394433976
TestV1,72,0.10471272385120392,0.023159434370696546,3.013103576660156,0.0785401857048273,0.13551102232933043,0.024147381231188775,3.0194784450531005,0.10834416210651397
TestV1,73,0.10418722656369209,0.02309567727148533,3.0316090173721313,0.07805994012951852,0.13331486427783967,0.024401713952422143,2.98929835319519,0.10592385184764862
TestV1,74,0.10440216243267059,0.02311275579035282,3.030872032165527,0.07825853431224823,0.132527170419693,0.024181883677840233,3.015453456878662,0.10532983297109604
TestV1,75,0.10341763979196548,0.023105891801416874,3.0393371877670288,0.0772724104449153,0.13465610682964324,0.02431923145055771,3.009339246749878,0.1073275362253189
TestV1,76,0.10358751720190049,0.023078716479241847,3.036603181838989,0.07747219742834568,0.13327880358695984,0.023854709535837175,3.0400343742370604,0.10638405853509902
TestV1,77,0.10295830202102661,0.023043784610927105,3.0340063009262086,0.07688051080703735,0.13524629318714143,0.02412728627026081,3.0282396965026854,0.10809076708555222
TestV1,78,0.10246588265895844,0.022972760528326034,3.03902255821228,0.07645409934222698,0.13620468485355378,0.024150078415870666,3.018378604888916,0.10903622806072236
TestV1,79,0.10210409805178643,0.022935271292924882,3.0316060094833372,0.07613722047954798,0.13641199147701263,0.02400811544060707,3.0272397747039794,0.1093766353726387
TestV1,80,0.10313658621907235,0.023002808183431624,3.041692032814026,0.07709208585321903,0.1346454302072525,0.023988169416785242,3.0435852661132814,0.10761367493867874
TestV1,81,0.10219231605529785,0.02288571821898222,3.0325739459991454,0.07627402363717556,0.13389022481441498,0.024016367629170417,3.092142780303955,0.10678171354532241
TestV1,82,0.10142816253006458,0.022831256546080113,3.0360296421051025,0.07556087650358677,0.13372952497005464,0.02373140957951546,3.0680782318115236,0.10693003714084626
TestV1,83,0.10152997487783431,0.022850897997617723,3.036608675003052,0.07564246806502342,0.13892576897144318,0.024076313152909277,3.0118300189971925,0.11183762609958649
TestV1,84,0.10124973832070827,0.02281703105941415,3.0415233068466185,0.07539118374884128,0.13226382529735564,0.023997318670153617,3.0295675315856934,0.10523693895339965
TestV1,85,0.10068329954147338,0.022804341837763788,3.047058901786804,0.07483189855515957,0.13701417517662048,0.023883310705423356,3.070556154251099,0.11006030786037445
TestV1,86,0.10097618520259857,0.022742708899080755,3.054766893386841,0.07517870941758156,0.1353729463815689,0.024130379512906076,3.0542759990692137,0.10818829053640365
TestV1,87,0.10067387694120407,0.022720503456890584,3.042602515220642,0.07491077087819577,0.13610161852836608,0.02407066509127617,3.0449710521698,0.10898598217964173
TestV1,88,0.10066311603784561,0.022733207531273364,3.0520107431411745,0.07487789723277093,0.13575636768341065,0.024020741790533064,3.046647666931152,0.10868897819519042
TestV1,89,0.10015005034208298,0.022669094391167165,3.0688451786041258,0.07441211064159871,0.13290020775794983,0.02373969613015652,3.010031997680664,0.10615048044919968
TestV1,90,0.10063719573616982,0.022625631645321845,3.0440436449050905,0.07496752041578293,0.13346272444725035,0.023839494824409484,3.0126361827850343,0.10661059355735779
TestV1,91,0.10002459792792798,0.022646951183676718,3.0464788160324097,0.0743311673849821,0.13366143918037415,0.023762792333960534,3.08608939743042,0.10681255722045899
TestV1,92,0.10003542976081371,0.022678513236343862,3.0515896034240724,0.07430532640218734,0.1316750627756119,0.02385000567138195,2.9650507488250732,0.10486000621318817
TestV1,93,0.09869919657707214,0.02258630469441414,3.0502102155685424,0.07306268152594567,0.13325131440162657,0.023750913336873056,3.0382272548675537,0.10646217370033265
TestV1,94,0.0996592013835907,0.022579572819173336,3.0423180713653566,0.0740373103916645,0.13303396821022034,0.023545087441802025,3.0456799659729006,0.10644320040941238
TestV1,95,0.0995025860965252,0.02267207960411906,3.055762351989746,0.07377474403381348,0.13428310096263885,0.023950574427843093,3.0529517326354982,0.1072795741558075
TestV1,96,0.09862088346481324,0.022539487659931183,3.060433946609497,0.07302096192538739,0.13571633672714234,0.023797336995601655,3.0562489795684815,0.10886275053024291
TestV1,97,0.09865663459897041,0.022590946316719054,3.051031240463257,0.07301465663313865,0.1327737066745758,0.023640330210328103,3.025366445541382,0.10610800921916962
TestV1,98,0.09820597031712532,0.022533500015735626,3.0677273683547974,0.07260474286973477,0.13756115818023681,0.023699127361178397,3.0805115184783936,0.11078151881694794
TestV1,99,0.09792884770035744,0.022497198589146138,3.049448729515076,0.07238220033049583,0.13436257207393645,0.02372556911408901,3.0574068298339845,0.1075795961022377
TestV1,100,0.09800662741065025,0.022480952054262163,3.0595079889297487,0.07246616727113724,0.13770886301994323,0.023961842983961104,3.0158699016571044,0.11073114973306655
