run_name,epoch,epoch_seconds,elapsed_seconds,elapsed_time,train_total,train_reconstruction,train_kl,train_value,train_placing_survival,val_total,val_reconstruction,val_kl,val_value,val_placing_survival
full_20k_joint_ps_v1,1,1.5735008000629023,1.5735063999891281,00:00:02,0.45961148488521575,0.10705044305324554,0.32904652937687934,0.1520593616962433,0.20017263224720955,0.4219422378540039,0.09529061818122864,0.6925451445579529,0.14286771476268767,0.1830913610458374
full_20k_joint_ps_v1,2,1.6605288999853656,3.239496099995449,00:00:03,0.3846543377637863,0.08612919086217881,1.1447429764270782,0.12926232278347016,0.16811808088421823,0.3822594985961914,0.08236206042766571,1.5153850116729737,0.13086103284358977,0.16752101814746856
full_20k_joint_ps_v1,3,1.7460941999452189,4.992794299963862,00:00:05,0.3690756347179413,0.07836908802390098,1.7593950362205506,0.1251478291451931,0.1637993223667145,0.3618980720043182,0.07523381447792053,2.060436420440674,0.1230341169834137,0.1615697045326233
full_20k_joint_ps_v1,4,1.8508160000201315,6.849501400021836,00:00:07,0.3572078835964203,0.07357724779844284,2.1579436798095704,0.12189096844196319,0.1595817242562771,0.3544873638153076,0.07197997915744782,2.191342269897461,0.1205481219291687,0.15976791954040528
full_20k_joint_ps_v1,5,1.7434507000725716,8.599558899994008,00:00:09,0.34701586240530014,0.06908629448711873,2.3415833210945127,0.11862926569581032,0.1569587188065052,0.34401524448394777,0.06734761801362038,2.4980540142059326,0.11777568531036377,0.15639388978481292
full_20k_joint_ps_v1,6,1.7439222999382764,10.349796899943613,00:00:10,0.33501800590753555,0.06445432148873806,2.613221785545349,0.11509833043813705,0.15285213166475295,0.3368625166416168,0.06230060639977455,2.659441011428833,0.11619017231464386,0.15571229541301726
full_20k_joint_ps_v1,7,1.7600452000042424,12.115269499947317,00:00:12,0.3237654792666435,0.05712061209976673,2.876438597679138,0.11310015511512757,0.15066827327013016,0.32778334903717044,0.052996456056833265,2.947957244873047,0.11642940872907638,0.1554095264673233
full_20k_joint_ps_v1,8,1.6730729000410065,13.793757000006735,00:00:14,0.3117680844664574,0.04965042021870613,3.1015275888442995,0.11100872734189034,0.1480074093490839,0.32055185770988465,0.047751096934080126,3.2359023933410644,0.11414899879693985,0.15541585731506347
full_20k_joint_ps_v1,9,1.7289193000178784,15.527904100017622,00:00:16,0.3042948839068413,0.04638459740579128,3.1823117475509646,0.10915048460662365,0.14557748992741107,0.3177970201969147,0.044839144915342334,3.2212018356323244,0.11489877164363861,0.15483790028095246
full_20k_joint_ps_v1,10,1.746304199914448,17.279865099932067,00:00:17,0.29872215557098386,0.043272878289222716,3.272701238632202,0.10800435701012612,0.14417221891880036,0.31322246623039246,0.041972416192293166,3.272029682159424,0.1137290165424347,0.15424900472164155
full_20k_joint_ps_v1,11,1.757147099939175,19.042463599937037,00:00:19,0.291907320857048,0.04036665068566799,3.3218797941207887,0.10646711194515228,0.14175167904794217,0.31115872526168825,0.03974109187722206,3.3337619819641113,0.11407248377799988,0.15401138627529146
full_20k_joint_ps_v1,12,1.7098429000470787,20.760809500003234,00:00:21,0.2864333134889603,0.038141598731279376,3.3666075839996337,0.10511329194903374,0.13981181547045707,0.3093021035194397,0.03806253284215927,3.337953840255737,0.11393618190288543,0.1539654371738434
full_20k_joint_ps_v1,13,1.6703205000376329,22.437761000008322,00:00:22,0.2843937923312187,0.03681873918324709,3.356522134780884,0.10517113600671292,0.13904739609360695,0.3056718406677246,0.03641722163558006,3.3701218605041503,0.11337742567062378,0.15250707161426544
full_20k_joint_ps_v1,14,1.7354827000526711,24.179411599994637,00:00:24,0.2794797219634056,0.03571772433072329,3.3663369274139403,0.10337663105130196,0.13701902946829797,0.3029769971370697,0.03546839937567711,3.3682926712036134,0.11170857238769531,0.15243173360824586
full_20k_joint_ps_v1,15,1.6284951999550685,25.813640599953942,00:00:26,0.2756016873717308,0.034662110023200514,3.3560942678451537,0.10238256913423538,0.13520091331005096,0.30167151951789856,0.034516152292490006,3.3468887672424317,0.11194871962070466,0.15185976052284242
full_20k_joint_ps_v1,16,1.7595805000746623,27.579576799995266,00:00:28,0.2732377490401268,0.034120510771870616,3.334093873977661,0.10202784146368503,0.13375530268251895,0.29867768263816835,0.034188583135604855,3.2657615909576414,0.11081614637374879,0.15040719103813172
full_20k_joint_ps_v1,17,1.7083724000258371,29.293260399950668,00:00:29,0.26959313929080964,0.03350209329277277,3.3509598579406736,0.10042561306059361,0.13231447304785252,0.3038175005912781,0.03373086534440518,3.320380001068115,0.1121940586566925,0.15457219421863555
full_20k_joint_ps_v1,18,1.5265556999947876,30.8200706000207,00:00:31,0.26798413383960723,0.03317771915346384,3.296147466659546,0.10038975118100643,0.1311205159127712,0.3032226958274841,0.033834548905491826,3.2652601222991944,0.1128134434223175,0.15330943965911864
full_20k_joint_ps_v1,19,1.536442199954763,32.35677189996932,00:00:32,0.2669208643436432,0.03288422506302595,3.290274178504944,0.09993510930240154,0.1308112554550171,0.308915531873703,0.03328004282712936,3.319026514053345,0.11513119244575501,0.15718526875972746
full_20k_joint_ps_v1,20,1.4421402999432757,33.799188099917956,00:00:34,0.26638959538936613,0.03271299783140421,3.3058459520339967,0.10018577706813812,0.1301849745810032,0.30310407066345213,0.032855350986123084,3.2948884716033935,0.11403168761730194,0.15292213988304137
full_20k_joint_ps_v1,21,1.4654362999135628,35.264883199939504,00:00:35,0.2624999343752861,0.03213620717823505,3.28619451713562,0.09873318500816822,0.1283443474173546,0.3011710693836212,0.032696343034505845,3.2669389839172362,0.11214046651124954,0.15306731951236724
full_20k_joint_ps_v1,22,1.2529847000259906,36.518159099970944,00:00:37,0.26123579329252244,0.03192472049593925,3.2797972202301025,0.09815080660581589,0.12788046860694885,0.3025925285816193,0.03220949901640415,3.2671936950683595,0.11405416131019593,0.1530616730451584
full_20k_joint_ps_v1,23,1.5014450000599027,38.01984419999644,00:00:38,0.25977127236127856,0.03159135917574167,3.274335687637329,0.09762936991453171,0.12727620697021486,0.31007811331748963,0.03258176702260971,3.2410546875,0.11657810056209564,0.15767718958854676
full_20k_joint_ps_v1,24,1.4199240000452846,39.44003910000902,00:00:39,0.25669400304555895,0.031276943884789944,3.2625231313705445,0.09693215738236904,0.12522237813472747,0.2958636920452118,0.031687560200691224,3.2200115966796874,0.11070992457866669,0.15024619448184967
full_20k_joint_ps_v1,25,1.9558272000867873,41.40440290002152,00:00:41,0.25481511425971987,0.03087204072624445,3.265089102745056,0.09627759103477002,0.12440039280056954,0.2999996995925903,0.03117825011909008,3.2501432571411133,0.11274131190776825,0.1528299926519394
full_20k_joint_ps_v1,26,1.4495991999283433,42.85427789995447,00:00:43,0.2544819200634956,0.030818528927862646,3.2680132722854616,0.09629402811825276,0.1241013493090868,0.29731836676597595,0.03090831334888935,3.2760678062438964,0.1113977290391922,0.15173625802993773
full_20k_joint_ps_v1,27,1.3595268999924883,44.214085199986584,00:00:44,0.2500710169672966,0.030527982570230962,3.2504566402435304,0.0947262209057808,0.12156635671854019,0.2932552511692047,0.030760547429323198,3.240155082702637,0.10937072205543517,0.1498838256597519
full_20k_joint_ps_v1,28,1.5617578000528738,45.781355099985376,00:00:46,0.25104614478349685,0.030456172086298465,3.261487187385559,0.0953340955376625,0.12199438963830471,0.29626237344741824,0.03058478304743767,3.3121056118011474,0.1107680510878563,0.1515974338054657
full_20k_joint_ps_v1,29,1.7718444999773055,47.55345899995882,00:00:48,0.2482063358426094,0.03002705976366997,3.273342981338501,0.09403924132883548,0.12086669118702412,0.3003760221004486,0.030627904146909714,3.268935344696045,0.11206205463409424,0.15441712987422943
full_20k_joint_ps_v1,30,1.3786926999455318,48.93243199994322,00:00:49,0.24610239470005035,0.02984757973253727,3.2691006345748903,0.09351861900091171,0.11946709510684013,0.30608019948005677,0.03004617115855217,3.3160271320343018,0.1137308247089386,0.15898717737197876
full_20k_joint_ps_v1,31,1.3095946999965236,50.24231130001135,00:00:50,0.24599790465831756,0.02968456046283245,3.235258985519409,0.093757039681077,0.1193210456520319,0.29346849966049193,0.030156922310590743,3.1847515029907227,0.10974466049671174,0.1503821656703949
full_20k_joint_ps_v1,32,1.2056398999411613,51.4482554999413,00:00:51,0.24286001563072204,0.029478477500379085,3.242225966453552,0.09266303777694702,0.11747627379000188,0.30277121806144713,0.029753455400466918,3.2442613449096678,0.11312512850761414,0.1566483736038208
full_20k_joint_ps_v1,33,1.238295799936168,52.686787899932824,00:00:53,0.2452528748512268,0.02933338328450918,3.246041093826294,0.0933994782269001,0.11927397158741951,0.2952794144153595,0.02969461579620838,3.243277847290039,0.1111570987701416,0.15118442207574845
full_20k_joint_ps_v1,34,1.342972100013867,54.03006519994233,00:00:54,0.24295155847072603,0.0291089660897851,3.2473726081848144,0.09284584374725818,0.11774937495589256,0.29771210980415347,0.030316492035984993,3.2033119983673095,0.11127631652355194,0.15291598784923555
full_20k_joint_ps_v1,35,1.4748659000033513,55.50516039994545,00:00:56,0.24029985362291337,0.02894064811617136,3.2653470678329466,0.09167110550403595,0.11642275358736515,0.29412155675888063,0.029153135687112808,3.270655481338501,0.10990599620342255,0.15179176837205888
full_20k_joint_ps_v1,36,1.4445767999859527,56.94998899998609,00:00:57,0.24033035838603972,0.028766331732273102,3.2522962160110476,0.0917890617698431,0.11652266806364059,0.30389548754692075,0.029351642653346062,3.3028349952697753,0.11375426882505417,0.15748674142360689
full_20k_joint_ps_v1,37,1.2837235999759287,58.23397209995892,00:00:58,0.2382805629372597,0.028671965800225734,3.280220461845398,0.09125743587315083,0.11507094000279904,0.29842340445518495,0.029314763635396958,3.2646097679138184,0.11139749932289124,0.15444653284549714
full_20k_joint_ps_v1,38,1.2342033999739215,59.468433199916035,00:00:59,0.23694281339645384,0.02847374042123556,3.248315867424011,0.09071903181076049,0.11450172609090806,0.29320794057846067,0.028697901532053947,3.248781255722046,0.1097101160287857,0.1515511394739151
full_20k_joint_ps_v1,39,1.4988785999594256,60.97320469992701,00:01:01,0.23592271047830582,0.028227906785905362,3.262810965538025,0.09049830900132656,0.11393368390202523,0.29716481041908266,0.02968941627442837,3.2463616313934325,0.1113825490474701,0.15284648418426514
full_20k_joint_ps_v1,40,1.367523799999617,62.340997499995865,00:01:02,0.2348588780760765,0.028275168359279634,3.2511933012008667,0.09028024134039879,0.11305227522552014,0.3056358933448792,0.02875530283153057,3.3122437553405764,0.11619555640220643,0.1573727912902832
full_20k_joint_ps_v1,41,1.1729168000165373,63.514224999933504,00:01:04,0.23442125123739244,0.028074074856936932,3.279198197364807,0.08997809840738773,0.11308987960219383,0.29707961893081664,0.028778280377388,3.2635637149810792,0.11109346103668213,0.15394431626796723
full_20k_joint_ps_v1,42,1.1811338000698015,64.69560269999783,00:01:05,0.2331614071726799,0.02801223222911358,3.2739998483657837,0.08987448097765446,0.11200069391727448,0.3001329650878906,0.02923100312054157,3.232557846069336,0.11377195799350738,0.15389744782447815
full_20k_joint_ps_v1,43,1.1656643999740481,65.8615386999445,00:01:06,0.2306634271144867,0.027776953257620335,3.2558977308273316,0.08899461711943149,0.11063595883548259,0.2973910825252533,0.02834687949717045,3.2347719955444334,0.11114504194259643,0.15466438555717468
full_20k_joint_ps_v1,44,1.2231171999592334,67.08489619998727,00:01:07,0.22968190810084343,0.02765183047950268,3.261387499809265,0.08878688499331475,0.10998180420696735,0.2983708744049072,0.0283901703953743,3.2648658447265624,0.11120640683174134,0.1555094290971756
full_20k_joint_ps_v1,45,1.1796525999670848,68.2647884999169,00:01:08,0.23033886867761613,0.027606748171150684,3.2769362545013427,0.08897424945235252,0.11048093482851983,0.29451851534843443,0.02811522327363491,3.2450300598144532,0.10977915048599243,0.15337911158800124
full_20k_joint_ps_v1,46,1.1725075000431389,69.43755589995999,00:01:09,0.22942099905014038,0.02751768621057272,3.283503458023071,0.08893962779641151,0.1096801813915372,0.3018774766921997,0.02816957554221153,3.295518180847168,0.11371925926208495,0.15669312500953675
full_20k_joint_ps_v1,47,1.1419215999776497,70.57975739997346,00:01:11,0.2262993624508381,0.027316301725804806,3.2783835945129396,0.08755838291347026,0.10814629362523556,0.3036041254997253,0.028298004239797593,3.3208091411590575,0.11321605187654495,0.15876925897598265
full_20k_joint_ps_v1,48,1.191658900002949,71.77163889992516,00:01:12,0.2280354171693325,0.02731591571122408,3.2814670839309694,0.08828851775825024,0.10914951658248902,0.2952617721557617,0.02791546927392483,3.230399560928345,0.11035464441776276,0.15376125967502594
