run_name,epoch,epoch_seconds,elapsed_seconds,elapsed_time,train_total,train_reconstruction,train_kl,train_value,val_total,val_reconstruction,val_kl,val_value
end06_20k_lvsvae_v1,1,1.2252616999903694,1.225265600020066,00:00:01,0.19559604918956758,0.09403032344579697,0.5535969652161002,0.10101212918758393,0.16016432452201843,0.0888654899597168,0.7841095390319824,0.07051472529768944
end06_20k_lvsvae_v1,2,1.1103970999829471,2.340579600073397,00:00:02,0.1569709562957287,0.08795206528902054,0.8734644281864167,0.06814542695879937,0.1549350891113281,0.08759017562866211,0.9477526206970215,0.06639716130495071
end06_20k_lvsvae_v1,3,1.0409862999804318,3.3852502000518143,00:00:03,0.14412413150072098,0.0804306520819664,1.464808938741684,0.06222867028415203,0.13834470891952513,0.07535611528158188,1.8698607349395753,0.06111873430013657
end06_20k_lvsvae_v1,4,1.0486461000982672,4.436779000097886,00:00:04,0.12954208344221116,0.06878781792521477,2.1880680766105653,0.058566196992993355,0.12458007073402405,0.06317227590084076,2.3636482009887696,0.05904414635896683
end06_20k_lvsvae_v1,5,1.055925799999386,5.4967311000218615,00:00:05,0.1190974488556385,0.06029211537539959,2.4827767753601075,0.056322556436061856,0.11666729247570037,0.05673759758472443,2.642250823974609,0.057287443786859515
end06_20k_lvsvae_v1,6,1.0807748000370339,6.581568900030106,00:00:07,0.11145074248313903,0.054023955181241035,2.7754888286590575,0.054651298090815544,0.11289883232116699,0.053055390983819964,2.8453838577270507,0.05699805748462677
end06_20k_lvsvae_v1,7,1.0788686000742018,7.664626399986446,00:00:08,0.10723762854933738,0.050952823624014855,2.8221274547576902,0.05346267711371183,0.10875798046588897,0.048600082337856294,2.9443991165161134,0.057213498413562776
end06_20k_lvsvae_v1,8,0.9867658000439405,8.655449600075372,00:00:09,0.10264604189991951,0.04639834389090538,2.9696130952835085,0.05327808474004268,0.10621881783008576,0.04419239535927773,3.067856309890747,0.058958566039800646
end06_20k_lvsvae_v1,9,0.942312499973923,9.601570200058632,00:00:10,0.09634151983261108,0.04192447552084923,3.1083302850723267,0.05130871390551329,0.099097374022007,0.0400056120455265,3.2033218421936036,0.05588844034075737
end06_20k_lvsvae_v1,10,0.9327963000396267,10.537850000080653,00:00:11,0.09209398400783539,0.03844690883159638,3.1764632215499877,0.05047061174735427,0.0952712122797966,0.03750766658782959,3.205500457763672,0.05455804455280304
end06_20k_lvsvae_v1,11,0.9030869998969138,11.445938799995929,00:00:11,0.08966034796833992,0.036650373630225656,3.166436834335327,0.049843537725508216,0.09405969280004502,0.036248908549547196,3.1997691593170168,0.05461101496219635
end06_20k_lvsvae_v1,12,0.9840715000173077,12.432875900063664,00:00:12,0.08812930661439895,0.03559319853037596,3.1497425565719603,0.04938636539876461,0.09523463320732117,0.035363218784332275,3.1512582244873046,0.05672015595436096
end06_20k_lvsvae_v1,13,0.9193225000053644,13.352463799994439,00:00:13,0.08706341360509395,0.03493543729931116,3.1413937339782714,0.04898658286035061,0.09373405385017396,0.03543124598264694,3.157761125564575,0.05514504656195641
end06_20k_lvsvae_v1,14,0.9305694999638945,14.285949400044046,00:00:14,0.08484891521930694,0.03433496907353401,3.1467215938568116,0.047367224231362345,0.094098775267601,0.03446418812870979,3.215721124649048,0.05641886502504349
end06_20k_lvsvae_v1,15,0.920040600001812,15.206200600019656,00:00:15,0.08453084088861942,0.03389482673257589,3.140285087585449,0.047495728991925716,0.09063650351762771,0.03388464915752411,3.1679879322052003,0.0535838668346405
end06_20k_lvsvae_v1,16,0.8935223000589758,16.10401540005114,00:00:16,0.08264402993023395,0.033426337964832784,3.1257948999404905,0.04609189704805613,0.09046193879842758,0.03371492502093315,3.1324249057769777,0.053614589512348175
end06_20k_lvsvae_v1,17,0.9796590999467298,17.0869781000074,00:00:17,0.0829150097668171,0.03319434258341789,3.1282755279541017,0.04659239131584764,0.08936423897743224,0.03325911524891853,3.153836353302002,0.052951287612318994
end06_20k_lvsvae_v1,18,0.9812861999962479,18.07492949999869,00:00:18,0.08087003637850285,0.032664969258010386,3.139786412239075,0.04506528039649129,0.09008975440263749,0.033315991073846814,3.106189363479614,0.053667573541402815
end06_20k_lvsvae_v1,19,0.9524720000335947,19.027649000054225,00:00:19,0.0804697850048542,0.03247988509386778,3.1230703649520875,0.044866829350590706,0.08822177010774612,0.03281751152873039,3.1394139556884766,0.052264844328165055
end06_20k_lvsvae_v1,20,0.905746900010854,19.939479800057597,00:00:20,0.079431691467762,0.03216482440382242,3.1219425086975097,0.04414492440223694,0.08967117953300476,0.03280126312375069,3.139720748901367,0.05373019525408745
end06_20k_lvsvae_v1,21,0.7195493000326678,20.659270200063474,00:00:21,0.0792377188950777,0.03193551805615425,3.130650426864624,0.04417154996097088,0.08729503732919693,0.032157396256923675,3.183555112838745,0.0519540863931179
end06_20k_lvsvae_v1,22,0.9194196999305859,21.581519400002435,00:00:22,0.07935381519794464,0.03181696328520775,3.1239871006011963,0.04441286469995975,0.08786224627494812,0.03212085497379303,3.1594688835144042,0.05258192214369774
end06_20k_lvsvae_v1,23,0.9203067999333143,22.502051100018434,00:00:23,0.07844043356180191,0.031547873266041276,3.1165202445983886,0.04377604007720947,0.08833767247200013,0.03255083566904068,3.0197486629486083,0.05276708787679672
end06_20k_lvsvae_v1,24,0.7014848000835627,23.203794500092044,00:00:23,0.07698475030064583,0.031200177282094954,3.1311412448883056,0.04265343159437179,0.08641941541433334,0.03167312167584896,3.155228122711182,0.05159106497466564
