run_name,epoch,epoch_seconds,elapsed_seconds,elapsed_time,train_total,train_reconstruction,train_kl,train_value,val_total,val_reconstruction,val_kl,val_value
full_20k_lvsvae_v1,1,1.1767666999949142,1.1767708000261337,00:00:01,0.2557682380080223,0.10404363870620728,0.3661844517737627,0.15135841450095178,0.21711500883102416,0.08520613420009614,0.9525289044380189,0.13095634520053864
full_20k_lvsvae_v1,2,1.2119485000148416,2.3955397000536323,00:00:02,0.2103778858780861,0.08131281206011773,1.1995505981445314,0.1278655232489109,0.20671898055076598,0.07981476539373397,1.286534023284912,0.12561768186092376
full_20k_lvsvae_v1,3,1.0924061000114307,3.492606300045736,00:00:03,0.1997875435948372,0.07552490139007569,1.5513489494323731,0.12271129298210144,0.19444870102405548,0.07198729729652405,1.8144695320129394,0.12064693427085876
full_20k_lvsvae_v1,4,1.0949966999469325,4.591943999985233,00:00:05,0.1888657363653183,0.06856559027731418,2.0120314111709594,0.11828811505436897,0.1857598497867584,0.06494374510645866,2.226111022949219,0.11858999454975128
full_20k_lvsvae_v1,5,1.6470727999694645,6.241808000020683,00:00:06,0.17699655944108963,0.059831604167819026,2.3883765716552734,0.11477657860517501,0.17293774449825286,0.05504755157232284,2.5410915050506593,0.11534910142421723
full_20k_lvsvae_v1,6,1.2018304000375792,7.448365300078876,00:00:07,0.16586295354366304,0.05083764854073525,2.6896359634399416,0.11233566898107529,0.1649756076335907,0.04819201111793518,2.7660083332061767,0.11401758790016174
full_20k_lvsvae_v1,7,1.1068178999703377,8.560463699977845,00:00:09,0.15952559745311737,0.04594062866270542,2.825020408630371,0.1107599481344223,0.1604357067346573,0.04437381684780121,2.8853638095855714,0.11317652583122254
full_20k_lvsvae_v1,8,1.2639375999569893,9.82720810000319,00:00:10,0.15463906955718995,0.042836696177721026,2.874953981399536,0.10892741958796978,0.1570077360868454,0.041696677416563036,2.890238674163818,0.11242081880569459
full_20k_lvsvae_v1,9,1.2513555000768974,11.081832000054419,00:00:11,0.15104847741127014,0.04048134832084179,2.9248381519317626,0.10764229044318199,0.1557440948486328,0.040229050368070604,2.91028297996521,0.11260476243495941
full_20k_lvsvae_v1,10,1.042851100093685,12.127915500081144,00:00:12,0.1483304286003113,0.038446509793400765,2.9885395097732546,0.10689537844061851,0.1558093328475952,0.03735175612568855,3.0890363845825197,0.11536853945255279
full_20k_lvsvae_v1,11,0.692577900015749,12.820690300082788,00:00:13,0.14493264067173003,0.035857661023736,3.046988465309143,0.10602799175679684,0.1517769832611084,0.03542052948474884,3.0428446197509764,0.11331360840797425
full_20k_lvsvae_v1,12,1.4863248999463394,14.310348200029694,00:00:14,0.14331062984466553,0.03421386088430881,3.045493273735046,0.10605127570033074,0.15358737099170686,0.03401692488789559,3.0370757122039795,0.11653337079286576
